pnu,landuse,stdg_addr,ldcg_cd,fl_nm,fl_ar,updt_ymd
4159036027112890004,paddy,경기도 화성시 팔탄면 노하리,답,논,1714.19171129,2022-12-30
4159036027112840005,paddy,경기도 화성시 팔탄면 노하리,답,논,4300.43999373,
4159036027112850002,paddy,경기도 화성시 팔탄면 노하리,답,논,4123.89305241,
4159036027112840004,paddy,경기도 화성시 팔탄면 노하리,답,논,7537.50341035,
4159036027112840003,paddy,경기도 화성시 팔탄면 노하리,답,논,2072.5791367,
4159036027112840002,paddy,경기도 화성시 팔탄면 노하리,답,논,6722.00684953,
4159036027112840001,paddy,경기도 화성시 팔탄면 노하리,답,논,2857.78938017,
4159036027112820002,paddy,경기도 화성시 팔탄면 노하리,답,논,2028.80938266,
4159036027112820001,paddy,경기도 화성시 팔탄면 노하리,답,논,4399.71635888,
4159036030103270007,paddy,경기도 화성시 팔탄면 덕우리,답,논,2458.31401999,2021-12-30
4159036030103260003,paddy,경기도 화성시 팔탄면 덕우리,답,논,3180.61903911,
4159036030103260002,paddy,경기도 화성시 팔탄면 덕우리,답,논,2072.60351471,
4159036027112750004,field,경기도 화성시 팔탄면 노하리,전,논,3627.15803507,
4159036027112750003,paddy,경기도 화성시 팔탄면 노하리,답,논,2556.48928132,
4159036027112820007,paddy,경기도 화성시 팔탄면 노하리,답,논,6063.82841323,
4159036027112820005,paddy,경기도 화성시 팔탄면 노하리,답,논,4605.14458477,
4159036027112820004,paddy,경기도 화성시 팔탄면 노하리,답,논,4472.28626684,
4159036027112580002,paddy,경기도 화성시 팔탄면 노하리,답,논,8013.04898201,
4159036027112970001,paddy,경기도 화성시 팔탄면 노하리,답,시설,6184.88760728,
4159036027112960002,paddy,경기도 화성시 팔탄면 노하리,답,논,7274.43889623,
4159036027112960001,paddy,경기도 화성시 팔탄면 노하리,답,비경지,83.8047170172,
4159036027112960000,paddy,경기도 화성시 팔탄면 노하리,답,논,5633.45180316,
4159036027112950001,paddy,경기도 화성시 팔탄면 노하리,답,논,6918.60574111,
4159036027112950000,paddy,경기도 화성시 팔탄면 노하리,답,논,5875.28839322,
4159036027112940001,paddy,경기도 화성시 팔탄면 노하리,답,논,6508.19368748,
4159036027112940000,paddy,경기도 화성시 팔탄면 노하리,답,논,3980.8950743,
4159036027112930002,paddy,경기도 화성시 팔탄면 노하리,답,논,7073.01144003,
4159036027112930000,paddy,경기도 화성시 팔탄면 노하리,답,논,5489.03508196,
4159036027112850003,paddy,경기도 화성시 팔탄면 노하리,답,논,1899.86250597,
4159036027112920001,paddy,경기도 화성시 팔탄면 노하리,답,논,5128.86275396,
4159036027112920000,paddy,경기도 화성시 팔탄면 노하리,답,논,6559.092192,
4159036027112910006,paddy,경기도 화성시 팔탄면 노하리,답,논,1509.84713957,
4159036027112910004,paddy,경기도 화성시 팔탄면 노하리,답,논,7513.04939922,
4159036027112910001,paddy,경기도 화성시 팔탄면 노하리,답,논,8204.32119757,
4159036027112910000,paddy,경기도 화성시 팔탄면 노하리,답,논,5495.38756795,
4159036027112900003,paddy,경기도 화성시 팔탄면 노하리,답,논,10589.3541158,
4159036027112900000,paddy,경기도 화성시 팔탄면 노하리,답,논,12790.6445646,
4159036027112890007,paddy,경기도 화성시 팔탄면 노하리,답,밭,3981.2039478,2021-12-30
4159036027112890003,paddy,경기도 화성시 팔탄면 노하리,답,논,2225.47588132,
4159036027112890001,paddy,경기도 화성시 팔탄면 노하리,답,논,4910.64119081,
4159036027112880002,paddy,경기도 화성시 팔탄면 노하리,답,비경지,51.6991874766,
4159036027112880001,paddy,경기도 화성시 팔탄면 노하리,답,논,3239.60277352,
4159036027112880000,paddy,경기도 화성시 팔탄면 노하리,답,논,3574.46142695,
4159036027112870002,paddy,경기도 화성시 팔탄면 노하리,답,논,2261.44963717,
4159036027112860011,paddy,경기도 화성시 팔탄면 노하리,답,논,4102.39149279,
4159036027112860010,paddy,경기도 화성시 팔탄면 노하리,답,논,6310.02139078,
4159036027112860009,paddy,경기도 화성시 팔탄면 노하리,답,논,2560.51722001,
4159036027112860008,paddy,경기도 화성시 팔탄면 노하리,답,논,2125.32037236,
4159036027112860007,paddy,경기도 화성시 팔탄면 노하리,답,논,2718.91400859,
4159036027112860004,paddy,경기도 화성시 팔탄면 노하리,답,논,6136.6205569,
4159036027112860002,paddy,경기도 화성시 팔탄면 노하리,답,논,4201.63758523,
4159036027112860001,paddy,경기도 화성시 팔탄면 노하리,답,논,4643.31909342,
4159036027112860000,paddy,경기도 화성시 팔탄면 노하리,답,논,3647.1901787,
4159036027112850008,paddy,경기도 화성시 팔탄면 노하리,답,논,3394.96159595,
4159036027112850006,paddy,경기도 화성시 팔탄면 노하리,답,논,7878.12574025,
4159036027112850005,paddy,경기도 화성시 팔탄면 노하리,답,논,4643.30078733,
4159036027112850004,paddy,경기도 화성시 팔탄면 노하리,답,논,5451.6593349,
4159036027112850000,paddy,경기도 화성시 팔탄면 노하리,답,논,3922.15964382,2021-12-30
4159036027112840000,paddy,경기도 화성시 팔탄면 노하리,답,논,4413.03931597,
4159036027112830009,paddy,경기도 화성시 팔탄면 노하리,답,논,9687.4465865,
4159036027112830008,paddy,경기도 화성시 팔탄면 노하리,답,논,2032.39211179,
4159036027112830007,paddy,경기도 화성시 팔탄면 노하리,답,논,5206.17547893,
4159036027112830006,paddy,경기도 화성시 팔탄면 노하리,답,논,3956.33371115,
4159036027112830004,paddy,경기도 화성시 팔탄면 노하리,답,논,6781.32856036,
4159036027112830001,paddy,경기도 화성시 팔탄면 노하리,답,논,3364.0657288,
4159036027112820000,paddy,경기도 화성시 팔탄면 노하리,답,논,9961.4736884,
4159036027112810007,paddy,경기도 화성시 팔탄면 노하리,답,논,5659.60236683,
4159036027112810006,paddy,경기도 화성시 팔탄면 노하리,답,논,3829.71711471,
4159036027112810002,paddy,경기도 화성시 팔탄면 노하리,답,논,7733.35252008,2021-12-30
4159036027112810001,paddy,경기도 화성시 팔탄면 노하리,답,비경지,75.4833508795,
4159036027112810000,paddy,경기도 화성시 팔탄면 노하리,답,논,5307.91830097,
4159036027112800005,paddy,경기도 화성시 팔탄면 노하리,답,논,6762.41145542,
4159036027112800003,paddy,경기도 화성시 팔탄면 노하리,답,논,7706.02399893,
4159036027112800002,paddy,경기도 화성시 팔탄면 노하리,답,논,4749.79639926,
4159036027112800001,paddy,경기도 화성시 팔탄면 노하리,답,논,2380.33140204,
4159036027112800000,paddy,경기도 화성시 팔탄면 노하리,답,논,9470.96723232,
4159036027112790005,paddy,경기도 화성시 팔탄면 노하리,답,논,8011.23753854,
4159036027112790004,paddy,경기도 화성시 팔탄면 노하리,답,논,2222.26890355,
4159036027112790003,paddy,경기도 화성시 팔탄면 노하리,답,논,2433.56248886,
4159036027112790002,paddy,경기도 화성시 팔탄면 노하리,답,논,3475.4702043,
4159036027112790001,paddy,경기도 화성시 팔탄면 노하리,답,밭,2452.91462441,2021-12-30
4159036027112790000,paddy,경기도 화성시 팔탄면 노하리,답,논,4691.16800425,
4159036027112780001,paddy,경기도 화성시 팔탄면 노하리,답,논,9053.67627684,
4159036027112780000,paddy,경기도 화성시 팔탄면 노하리,답,논,4268.21717747,
4159036027112770006,paddy,경기도 화성시 팔탄면 노하리,답,논,2919.51334185,
4159036027112770005,paddy,경기도 화성시 팔탄면 노하리,답,논,1486.18902822,
4159036027112770002,paddy,경기도 화성시 팔탄면 노하리,답,논,4783.8223029,
4159036027112770001,paddy,경기도 화성시 팔탄면 노하리,답,논,4451.36682839,
4159036027112770000,paddy,경기도 화성시 팔탄면 노하리,답,논,2923.98403189,
4159036027112760003,paddy,경기도 화성시 팔탄면 노하리,답,논,3224.16244136,
4159036027112760001,paddy,경기도 화성시 팔탄면 노하리,답,논,6184.77846521,
4159036027112760000,paddy,경기도 화성시 팔탄면 노하리,답,논,9348.0553207,
4159036027112750005,paddy,경기도 화성시 팔탄면 노하리,답,논,4446.17390867,
4159036027112750002,paddy,경기도 화성시 팔탄면 노하리,답,논,5452.22610423,
4159036027112750001,paddy,경기도 화성시 팔탄면 노하리,답,논,3299.71167305,
4159036027112740002,paddy,경기도 화성시 팔탄면 노하리,답,논,9448.84679964,
4159036027112630003,paddy,경기도 화성시 팔탄면 노하리,답,논,5152.90323939,
4159036027112620005,paddy,경기도 화성시 팔탄면 노하리,답,논,5093.95005859,2021-12-30
4159036027112620003,paddy,경기도 화성시 팔탄면 노하리,답,논,2332.08305837,2021-12-30
4159036027112600004,paddy,경기도 화성시 팔탄면 노하리,답,논,7466.57718811,
4159036027112600002,paddy,경기도 화성시 팔탄면 노하리,답,논,5746.6867517,
4159036027112590003,paddy,경기도 화성시 팔탄면 노하리,답,논,2483.17168908,
4159036027112590002,paddy,경기도 화성시 팔탄면 노하리,답,논,5973.8249583,
4159036027112590001,paddy,경기도 화성시 팔탄면 노하리,답,논,4153.55309916,
4159036027112580003,paddy,경기도 화성시 팔탄면 노하리,답,논,7282.57858735,
4159036027112570004,paddy,경기도 화성시 팔탄면 노하리,답,논,6460.67324618,
4159036027112570003,paddy,경기도 화성시 팔탄면 노하리,답,논,3443.81553383,
4159036027112560002,paddy,경기도 화성시 팔탄면 노하리,답,논,9154.39862802,
4159036027112550002,paddy,경기도 화성시 팔탄면 노하리,답,논,7414.84808684,
4159036027110470002,paddy,경기도 화성시 팔탄면 노하리,답,논,852.258852917,
4159036027109290000,paddy,경기도 화성시 팔탄면 노하리,답,논,6339.4064494,
4159036027109270000,paddy,경기도 화성시 팔탄면 노하리,답,논,2829.15429698,
4159036027109260000,paddy,경기도 화성시 팔탄면 노하리,답,논,2994.14460265,
4159036027109250003,paddy,경기도 화성시 팔탄면 노하리,답,논,2146.90039597,
4159036027109250001,paddy,경기도 화성시 팔탄면 노하리,답,논,1133.16816954,
4159036027109130000,paddy,경기도 화성시 팔탄면 노하리,답,논,4848.62271179,
4159036027109110001,paddy,경기도 화성시 팔탄면 노하리,답,논,1140.29261356,
4159036027109100000,paddy,경기도 화성시 팔탄면 노하리,답,논,2854.47973825,
4159036027112680006,paddy,경기도 화성시 팔탄면 노하리,답,논,6229.25760248,2024-12-31
4159036027112840007,paddy,경기도 화성시 팔탄면 노하리,답,밭,164.004592409,2021-12-30
4159036030101200021,field,경기도 화성시 팔탄면 덕우리,전,밭,479.362424681,2024-12-31
4159036030101200000,field,경기도 화성시 팔탄면 덕우리,전,밭,1303.84724584,2024-12-31
4159036028103750012,field,경기도 화성시 팔탄면 덕천리,전,밭,635.520052021,2024-12-31
4159036030101220019,field,경기도 화성시 팔탄면 덕우리,전,밭,1386.83145242,
4159036030101220000,field,경기도 화성시 팔탄면 덕우리,전,밭,3395.22443603,2024-12-31
4159036030101130019,field,경기도 화성시 팔탄면 덕우리,전,밭,435.614873381,2024-12-31
4159036028103780003,field,경기도 화성시 팔탄면 덕천리,전,밭,1410.31131424,2024-12-31
4159036028103770000,paddy,경기도 화성시 팔탄면 덕천리,답,밭,1328.90498896,2024-12-31
4159036028103760000,field,경기도 화성시 팔탄면 덕천리,전,시설,141.678294445,
4159036030101220002,field,경기도 화성시 팔탄면 덕우리,전,시설,99.4031957925,
4159036030101180000,paddy,경기도 화성시 팔탄면 덕우리,답,밭,148.246802763,2021-12-30
4159036027112860014,paddy,경기도 화성시 팔탄면 노하리,답,논,2240.35618535,2024-12-31
4159036027112850013,paddy,경기도 화성시 팔탄면 노하리,답,논,3711.15958115,2024-12-31
4159036027112680008,paddy,경기도 화성시 팔탄면 노하리,답,논,808.161928293,2024-12-31
4159036030101200002,field,경기도 화성시 팔탄면 덕우리,전,밭,622.936685887,2024-12-31
4159036028103750042,paddy,경기도 화성시 팔탄면 덕천리,답,시설,238.318033944,2024-12-31
4159036030101130015,field,경기도 화성시 팔탄면 덕우리,전,밭,236.891177552,2022-12-30
4159036030101130014,field,경기도 화성시 팔탄면 덕우리,전,밭,783.008114758,2022-12-30
